ipst,mem_bin
ic5lg3c9q,0.0
la8q95040,0.0
ib2k91q6q,0.0
idc91mpbq,0.0
iac748j7q,0.0
ob4h06stq,0.0
idiy33050,0.0
ice101neq,0.0
ictj23020,1.0
icvn12020,1.0
idp475010,0.0
idb814waq,0.0
laa005nqq,0.0
id0k0k010,0.0
id9o04cnq,0.0
ic5801010,0.0
idb7c4vpq,0.0
ibfa13030,1.0
ibxd16g3q,0.0
idci33ceq,0.0
ldv053070,1.0
icfs11z0q,0.0
id2f28fvq,0.0
ich702jlq,0.0
id9o22x7q,0.0
lce345suq,0.0
icok27lxq,0.0
ibtx03ivq,0.0
ib4t06030,0.0
ib91gcbtq,0.0
icyr1d010,0.0
o4a509070,0.0
ibmd53kdq,0.0
icgf07010,0.0
icha01j0q,0.0
j8qj17020,0.0
idx5a7o4q,0.0
idy62ytfq,0.0
icii01dmq,0.0
idy627boq,0.0
ieav05gwq,1.0
id0p16030,0.0
idko26leq,0.0
ib2k16mbq,0.0
idmg04lyq,0.0
ic3t3uwcq,1.0
ib9137rnq,0.0
ie9602jiq,0.0
icir07t7q,0.0
lcos29a1q,0.0
ic40a4e4q,0.0
idxr06030,1.0
idj305kmq,0.0
icq141gjq,0.0
ie4e06t3q,0.0
ib8c5vu4q,1.0
iddc19ysq,0.0
icpw34010,0.0
icpg20o3q,0.0
j8q9070r0,0.0
la8mffhqq,1.0
o4k1gm010,0.0
ibtk07010,0.0
iefk44u2q,0.0
id0r96eyq,0.0
icju01010,1.0
iciu23ozq,0.0
ibc134n8q,0.0
idlx05010,1.0
idnzf3cuq,0.0
idx5a6yuq,0.0
icdb75050,0.0
lc8l07k0q,0.0
icyr0l050,0.0
idg207uuq,0.0
odqf11ukq,0.0
icqh17010,0.0
icau67010,1.0
ibwi11070,0.0
idx705kaq,0.0
icnb27040,1.0
ibc307skq,1.0
o42303070,0.0
ibf108030,1.0
idg233mtq,0.0
ie4n43040,1.0
j8ca02020,1.0
iac507hsq,0.0
ic3f01030,1.0
icxl03ieq,0.0
icfdf1dpq,0.0
ic6dc3jlq,0.0
ibc302ivq,1.0
id0i1uzjq,0.0
id4403020,1.0
ie4m26020,1.0
ibl937skq,0.0
icds03mmq,0.0
icqa89010,0.0
ids0d0guq,0.0
idp516atq,0.0
id7r10010,0.0
ic4554i7q,0.0
ick004010,1.0
ie8703ibq,0.0
ocy5350d0,0.0
icr304020,0.0
ice121tdq,0.0
icrn12070,0.0
idot88ykq,0.0
ibc124dtq,0.0
la9g01070,0.0
icvba3d3q,0.0
ibca70lcq,0.0
id0n34jmq,0.0
ib8cfxxeq,1.0
ibwh040a0,0.0
idj556030,1.0
ib9j55vaq,0.0
ie1q09c5q,0.0
iboe3mhvq,0.0
ibvi16d1q,0.0
ibjda2kmq,0.0
ido930010,0.0
id2e04bkq,0.0
ibqq31p4q,0.0
la9x04e4q,0.0
id1x06utq,1.0
oc3p011k0,0.0
ocj501frq,0.0
id9o05d3q,0.0
lbh217gqq,0.0
ie8607enq,0.0
ibug74010,1.0
lccp07u5q,0.0
ieag10010,1.0
ibu80qftq,0.0
icnk24020,1.0
idko37gfq,0.0
ib916oguq,0.0
idp528atq,0.0
lcao0sicq,0.0
ibca91u9q,0.0
ocv5b10i0,0.0
idwc34uoq,0.0
la9t11060,0.0
idb724d2q,0.0
id1v02ewq,1.0
ocy535cpq,0.0
icrn10040,0.0
idp524e4q,0.0
id0o11kdq,0.0
ie1846y5q,0.0
idy633tjq,0.0
idgq73020,0.0
idxr14070,1.0
ibcu0fi5q,0.0
idwf01kmq,0.0
iccz75lnq,0.0
o5ec01010,0.0
icau85020,1.0
ibs335030,1.0
icwy28y8q,0.0
iac576nyq,0.0
ibc191zmq,0.0
o52f42030,0.0
icm910040,1.0
idgg49030,1.0
iac786clq,0.0
j8hm06k2q,0.0
lbg809s5q,0.0
ibld0gdmq,0.0
id0o11klq,0.0
icah01040,1.0
idmt01c4q,0.0
idca91010,0.0
ib9j33veq,0.0
iduy01lhq,0.0
ib9j40tzq,0.0
ibc602uxq,1.0
ie7l03akq,0.0
ic5m01epq,0.0
oc84041j0,0.0
ieht01wpq,0.0
idus21kkq,0.0
iddk01m3q,1.0
idgba1020,1.0
j8hm06j6q,0.0
o3zx050d0,0.0
ibh714c0q,0.0
icpe22bjq,0.0
icw208020,0.0
ibu404iiq,0.0
idus35y6q,0.0
iege04080,0.0
ie8d11aiq,0.0
ici202020,0.0
ibxa71swq,0.0
icii89j6q,0.0
icq155sfq,0.0
o5dn020a0,0.0
id1k1r010,1.0
o5dq04020,0.0
idjl32o5q,0.0
idj603enq,0.0
ics482aaq,0.0
idca40010,0.0
idi113020,1.0
lc3y01lnq,0.0
idc727010,0.0
idca0at8q,0.0
icw205020,0.0
icdb62050,0.0
id0i18010,0.0
iduy27pbq,0.0
icte11010,1.0
idoq04ffq,1.0
id1l01060,0.0
ib6803020,1.0
idk407040,1.0
iaah14080,0.0
id0nb1uoq,0.0
ida908kfq,1.0
ie1u69010,0.0
ibwh03070,0.0
ibzc21p4q,0.0
ibnh02c5q,1.0
ids0b0010,0.0
ic3u08010,1.0
icii26k1q,0.0
ibfq03040,1.0
icas25010,1.0
ibbsy2rbq,0.0
ibwh100d0,0.0
idr105jnq,0.0
ie0l36igq,0.0
j8qj02010,0.0
idqx04d4q,0.0
icud01030,1.0
idgbb8020,1.0
idh204010,1.0
ibfq01040,1.0
icfs11yhq,0.0
o5h902160,0.0
idy668r7q,0.0
icph13izq,1.0
ie4t06030,1.0
ib3510nqq,0.0
ibg001m4q,0.0
iac533h0q,0.0
ic5m5o010,0.0
ie4e29zjq,0.0
ie7665010,1.0
idt401lyq,0.0
ic3o02030,0.0
idn404koq,0.0
ibxd22i6q,0.0
id5829010,1.0
icpg20nwq,0.0
idci09osq,0.0
j8r202040,0.0
icnb40030,1.0
ie8c01maq,0.0
id9907zvq,0.0
oc1f01u0q,0.0
id0o03ggq,0.0
icgi03z1q,0.0
ican04zqq,0.0
ibh706d0q,0.0
ibflb7r4q,1.0
ie6z09ctq,1.0
j8i0c3jbq,1.0
idg224lzq,0.0
icsv03030,1.0
o54303010,0.0
ie2k28010,1.0
ibf918040,1.0
ibl919whq,1.0
ic3g05t3q,0.0
ibcd41c4q,1.0
lcavw2acq,0.0
ibug0qgkq,1.0
idms04ivq,0.0
ie4n0d040,1.0
id7327030,1.0
id5o48010,1.0
icd602ddq,1.0
iciij2jnq,0.0
ibh706gsq,0.0
idut0ftqq,0.0
id2f35cuq,0.0
ib2k88njq,0.0
icrw030a0,0.0
icnb13030,1.0
id1x11w0q,1.0
ic6j05khq,0.0
idhm01010,1.0
ibwi030a0,0.0
j6d510ahq,0.0
iaab22010,0.0
idgqa1080,0.0
icux03edq,0.0
icgy09csq,0.0
ibf003030,1.0
ie1b25hpq,0.0
ic8x13040,1.0
ibbsq1030,0.0
icr80rcxq,0.0
icdx57010,1.0
j8v6030b0,0.0
ido936a3q,0.0
ic5lm4yjq,0.0
icrz15qyq,0.0
idxb23010,1.0
ic3u13020,0.0
labq01htq,0.0
icqx04suq,1.0
ic2m08frq,0.0
id0d71hyq,0.0
icoc16ifq,0.0
ibbsy2020,0.0
idot87010,0.0
idc70na5q,0.0
iac595ons,0.0
ibxd90y6q,0.0
idi158010,1.0
ic9g01020,0.0
ie2v16020,0.0
lbp109jsq,1.0
id0dz3isq,0.0
iddl03ioq,0.0
idx5a4j1q,0.0
id0v01k4s,0.0
id9907znq,0.0
ics307tzq,0.0
ibla01esq,1.0
idw104080,0.0
idb857svq,0.0
idxf48020,1.0
icml10040,1.0
id9o13spq,0.0
ibld11a1q,0.0
ie1941010,0.0
id1l28ixq,0.0
ibca83sjq,0.0
idg233msq,0.0
id0b64etq,0.0
icgz01txq,1.0
lclp05h1q,0.0
iaak12m3q,0.0
idcd08uiq,0.0
iehq24ceq,0.0
lc1v20m0q,0.0
lc1u06g1q,0.0
idf504j0q,0.0
idda04shq,0.0
idja05010,0.0
icq975010,0.0
idda01w2q,0.0
iaa901k0q,0.0
ibstb2lyq,1.0
ic451js7q,0.0
idut58s2q,0.0
iclu30rqq,0.0
ibf104040,1.0
ibf716040,1.0
id0k2z010,0.0
ib2j04060,1.0
ic1346puq,1.0
ie4n0k040,1.0
iduy07siq,0.0
ibxa76hcq,0.0
ie7h22080,0.0
ice072wxq,0.0
ibfcb0e7q,1.0
icpw78aaq,0.0
icdm40040,1.0
lb3e34wfq,0.0
obmi01xsq,0.0
ie9001010,1.0
id9o09etq,0.0
ibct2hnoq,0.0
ic5lj4uwq,0.0
idwi4imzq,0.0
idc73p010,0.0
ibu866j9q,0.0
idmg02l7q,0.0
idi107020,1.0
ic6dc1k1q,0.0
jcrf02vnq,0.0
ic74au010,0.0
idi505deq,0.0
ib91pl010,0.0
idor080f0,0.0
ibyy21020,1.0
id0h10wlq,0.0
ic3f08030,1.0
idf502g8q,0.0
idgf02o1q,0.0
icgy15dcq,0.0
icw210010,0.0
ibeu7ho3q,1.0
ibjb08bpq,0.0
icux03e5q,0.0
icva7a010,1.0
idne06050,1.0
ibs5a8e6q,1.0
ibfub3l0q,0.0
idg229deq,0.0
idh003ohq,0.0
idg228csq,0.0
ib3823rmq,0.0
idj502020,1.0
ic2803010,1.0
ibpd13l2q,1.0
icwy28ysq,0.0
ie8603yrq,0.0
ie0f02v0q,1.0
ibcd08050,0.0
ibld63n9q,0.0
jdeg22faq,1.0
j8i0bxvbq,1.0
ibfb03030,1.0
lbi301f2q,0.0
ido915p9q,0.0
lb8r0pa9q,0.0
iddo04ymq,0.0
icau05010,1.0
lb8s5icaq,0.0
ibc1b4nyq,0.0
idko02ggq,0.0
ibuc45010,0.0
ibf406040,1.0
iddn08030,0.0
ic6di3esq,0.0
iccz78rxq,0.0
j9et13040,1.0
icpf26hwq,0.0
id2f04crq,0.0
id0k1t010,0.0
lbr301ftq,0.0
ob4ya1ddq,0.0
icqrb4kos,0.0
idwi0d010,0.0
ie7l04xbq,0.0
ibc114i5q,0.0
idut35twq,0.0
icqx02bcq,1.0
idv708wyq,1.0
j8i0bag6q,1.0
idwc43qxq,0.0
ibjb10k1q,0.0
idis01010,1.0
idy62bdyq,0.0
icii73snq,0.0
ie9m46ucq,1.0
idi519oiq,0.0
lb6804vcq,0.0
ibsl20040,0.0
idci11kyq,0.0
idgq53040,0.0
iegj3o010,0.0
ibjb01jdq,0.0
ic7301ooq,0.0
ibu99runq,0.0
idme01roq,0.0
ie1ha3wmq,0.0
idy61oiaq,0.0
ie1b18koq,0.0
iboa90fgq,1.0
ie1c51010,0.0
ocy529h5q,0.0
idas29swq,1.0
id2f13fnq,0.0
ib915c010,0.0
la7t03u8q,0.0
id0d03qmq,0.0
idnk01030,1.0
idup21iaq,0.0
ib6o30040,1.0
j6fl1x030,0.0
ib9149010,0.0
ie6z02ojq,1.0
iej403dsq,0.0
ibtm9ii0q,0.0
idb734hvq,0.0
ib8cbiceq,0.0
ichy04070,0.0
id2f35cyq,0.0
idva04bxq,1.0
j9nw06020,0.0
id0o19hhq,0.0
ic5k27010,0.0
ic0508010,1.0
ibf014030,1.0
ibbsp5o7q,0.0
ibzrb5d1q,1.0
ibu95x010,0.0
id9o07e4q,0.0
ibfn01040,1.0
obwr11060,0.0
la7v01eaq,0.0
iblbihrkq,0.0
iclu60k5q,0.0
ibltbqdwq,0.0
ie1116010,0.0
ie0o31020,1.0
ie1b18l0q,0.0
ie0l40jsq,0.0
lcpb02010,0.0
ice1b4bgq,0.0
o56301m2q,0.0
idwi54010,0.0
ib9j50o9q,0.0
id0r1dmxq,0.0
ib6113020,1.0
idwi2lskq,0.0
ib91j4010,0.0
ibbsz5qfq,0.0
ic7302pjq,0.0
ic5lj1qnq,0.0
iaat01090,1.0
ic6j03b4q,0.0
iege140e0,0.0
j9e104010,1.0
ichda1p3q,0.0
ib8cfow2q,1.0
ie0d18udq,0.0
icze14l1q,0.0
idg205rmq,0.0
id5d26gvq,0.0
iaat01070,1.0
ic5y06ejq,0.0
ie1b29xjq,0.0
ib3w29020,0.0
ibct3asgq,0.0
ic3g03shq,0.0
icze09tuq,0.0
id0d86uwq,0.0
icha18a1q,0.0
icnk12010,1.0
la8o15eoq,0.0
j8i0c3jtq,1.0
icg6ak010,0.0
j8qo06010,0.0
iebjdc010,0.0
idci09ouq,0.0
id2e01emq,0.0
j8sv02020,0.0
ibxa81ibq,0.0
idb813h8q,0.0
iduy35soq,0.0
ibca88amq,0.0
ice114xxq,0.0
icr304030,0.0
ib4802030,1.0
id2f26kvq,0.0
iab701060,1.0
ie8603ypq,0.0
ic1376010,1.0
ibjg05o5q,0.0
id0n74vmq,0.0
id0b84010,0.0
idgb67020,1.0
idcc24kdq,0.0
ibu9ci010,0.0
idcd18j5q,0.0
ibc607ycq,0.0
iac775j4q,0.0
ibfr15030,1.0
ick809020,1.0
ie1u36020,0.0
idot65010,0.0
ibe405fcq,0.0
ie9m82010,1.0
icqr61duq,0.0
oa8603140,0.0
idpyc1ceq,0.0
icfcaf010,0.0
idda11cxq,0.0
iedk07c4q,0.0
icrv01010,0.0
icgf10030,0.0
ibh706eoq,0.0
ics801020,1.0
id8j01uuq,0.0
ibyw03020,1.0
ied202010,0.0
ieaq01ywq,0.0
ie0l26ruq,0.0
jcrf02vmq,0.0
id5d08p9q,0.0
ibca54crq,0.0
ice104rpq,0.0
idc781010,0.0
iegg02vmq,0.0
iblc34mnq,0.0
ic6xbvu5q,0.0
iebn12juq,1.0
ic8z09fbq,0.0
ic7467010,0.0
idup24mpq,0.0
ib3d08010,1.0
j8uq50040,0.0
id2c04h6q,1.0
icrz24uhq,0.0
icn815arq,1.0
lbhx84dzq,0.0
ic4585wzq,0.0
iaak31oqq,0.0
ie7h020f0,0.0
ibw909ffq,0.0
idoy09jjq,0.0
id0n53lkq,0.0
idxf31020,1.0
ibc305yuq,1.0
ie1c3y010,0.0
ieag57puq,0.0
icjl07010,1.0
ib9j02wuq,0.0
ic1ra8010,0.0
j8i0ayjqq,1.0
idy682pbq,0.0
idffaa010,1.0
ie6d06040,1.0
ic5xa3msq,0.0
icmd63050,0.0
ieec37020,1.0
icfdh8d2q,0.0
id1la0txq,0.0
idy63zonq,0.0
idi519ooq,0.0
idiy01010,0.0
ibdg02fkq,0.0
idcd27hrq,0.0
ic9l08030,1.0
ibcd33090,0.0
ibnh11bkq,0.0
ib91q3010,0.0
ib3507xhq,0.0
ido601030,0.0
ibeu7jhzq,1.0
idiy17020,0.0
ibyk02z1q,0.0
ics320cgq,0.0
ibld46ayq,0.0
ics330e9q,0.0
ie4l02030,1.0
ib3d18msq,1.0
iegk21010,0.0
iblc07d8q,0.0
icq105eiq,0.0
ic5k08010,0.0
obg199030,0.0
idi511pzq,0.0
iehl03mqq,0.0
ie9m54ajq,1.0
ibxa85dkq,0.0
ibca86o4q,0.0
icii19iyq,0.0
lc4e5gw3q,0.0
ic4590ffq,0.0
ibct04w3q,0.0
ie9m95010,1.0
icmdp1060,0.0
ic1363010,1.0
o59283pcq,0.0
ib2s24qlq,0.0
idx202ykq,0.0
icii73slq,0.0
ic5809010,0.0
ichl03fwq,0.0
ic8z07ckq,0.0
ibf2b7rwq,1.0
id0n64kgq,0.0
ibxy05uwq,0.0
ice606gcq,0.0
idy60emvq,0.0
idlta1ivq,0.0
idci01d4q,0.0
lce36utnq,0.0
ibfg09z5q,0.0
ibdp09010,0.0
ic7434010,0.0
idx704ljq,0.0
ibxa73k3q,0.0
o4y411030,0.0
o4c603060,0.0
ibh713dtq,0.0
lby613qbq,0.0
icphacguq,1.0
ibu9fz010,0.0
ictn02nvq,0.0
icbq03040,1.0
ibbsy1qxq,0.0
ich311030,0.0
icua0u010,0.0
o5hkcd030,0.0
idp091g5q,0.0
la7u04w0q,0.0
iefk41qxq,0.0
ic5y07f5q,0.0
idiy19020,0.0
ib91jv010,0.0
iegk73gzq,0.0
ibeuj2okq,1.0
ics303dlq,0.0
ic2r02050,2.0
ibbst1cwq,0.0
icau1d020,1.0
iciie3rhq,0.0
ic6m7e010,0.0
ie1c0x010,0.0
ie1111010,0.0
idut47e9q,0.0
icpp49ijq,0.0
ibld04dgq,0.0
idjna2010,1.0
idy64ienq,0.0
idut98umq,0.0
ibrl10010,1.0
ibuc05avq,0.0
ie0l41k5q,0.0
ie0d14bsq,0.0
icpp04lrq,0.0
id9o01aiq,0.0
lbx5010b0,0.0
ibzf05010,1.0
ibtx21c2q,0.0
ibpb01030,1.0
ic6m2n010,0.0
ic9t57nmq,0.0
la9k04ppq,0.0
id9o19vgq,0.0
ieg989kkq,1.0
jbcx01ijq,1.0
ib5d04020,1.0
idyw13bbq,1.0
ie6z15jnq,1.0
ie4n95040,1.0
idn018030,1.0
idh002o2q,0.0
ie0l14hxq,0.0
ibo821l6q,0.0
ieg803vxq,0.0
iciie4s6q,0.0
idup53pfq,0.0
icqa78010,0.0
ibs332040,1.0
idup74jhq,0.0
icwy15lgq,0.0
ids0a0ddq,0.0
o5glb20e0,0.0
idgi02010,1.0
ic9t46gdq,0.0
o4fo050c0,0.0
ics407dvq,0.0
iciie3rcq,0.0
ic4924ffq,0.0
idj301xbq,0.0
ic7v06030,1.0
iegg02vfq,0.0
icha09boq,0.0
idmg11qoq,0.0
ido926010,0.0
ic2m08fzq,0.0
icir06neq,0.0
lbby01tzq,0.0
icon03010,0.0
iac526faq,0.0
ib4w10gyq,0.0
ibc184rdq,0.0
ldm6h7010,1.0
ie0h05cbq,0.0
idot12010,0.0
ib91ha010,0.0
id0i1gyeq,0.0
ibcd08090,0.0
ieag0v010,1.0
iduv02030,0.0
idcd03a8q,0.0
o3st06ejq,0.0
o5fx05030,0.0
ic6j02mjq,0.0
idwg1s010,0.0
ib2k0eaxq,0.0
iduf01010,1.0
idgq01060,0.0
ibnh11byq,1.0
lbh414qvq,0.0
ict701npq,0.0
ib3w06010,0.0
ibu91k010,0.0
ocv5b10b0,0.0
ic3k01qqq,0.0
icpf29fvq,0.0
ie1n11010,0.0
j8qo19030,0.0
ob7504010,0.0
ibfd15040,1.0
lc4e5iwgq,0.0
idi503e9q,0.0
id0i90ikq,0.0
ie8c01lsq,0.0
ie1qb2e7q,0.0
ieea21020,1.0
id0na3njq,0.0
ib4603080,2.0
id1l36030,0.0
ibdy01roq,0.0
idor11020,0.0
icr311020,0.0
ie4n19030,1.0
icq199beq,0.0
idmg08bkq,0.0
idjy05040,1.0
id9625020,1.0
lcij03euq,0.0
ibbs05iiq,0.0
iby07g020,1.0
ieg804wlq,0.0
ieaq06dsq,0.0
idcc42bpq,0.0
ic0591010,1.0
iaau11090,0.0
ie1c62010,0.0
icdxbn010,1.0
ief721ncq,0.0
ibfg12040,1.0
ibvl08a7q,0.0
ib6o11030,0.0
ic450syjq,0.0
iehc83hzq,1.0
o59283qaq,0.0
ids613r2q,0.0
ic5t01010,0.0
idfu04qrq,0.0
iciib0zfq,0.0
j8sb11040,1.0
j8i0a6sgq,1.0
ibh714dmq,0.0
idbha8010,0.0
ie3b1x010,0.0
icg6b3010,0.0
o4g208060,0.0
ibfi05040,1.0
ic5r0bg0q,0.0
ibct2bg3q,0.0
ibld85dcq,0.0
ib2k11l7q,0.0
j8c1070a0,0.0
j8i0b4rqq,1.0
icsh10kuq,0.0
idwi12010,0.0
ibyk03dfq,0.0
idxr22050,1.0
id1j03010,1.0
id0701020,0.0
ic7303r9q,0.0
ic6dc3jnq,0.0
iccz78sxq,0.0
iecc06vcq,1.0
icmp04q2q,0.0
ibg001juq,0.0
idp539wyq,0.0
la7t03taq,0.0
idcj04l2q,0.0
ibwb05dnq,1.0
iboa91eqq,0.0
iehc96kjq,1.0
iciid4ixq,0.0
lce375kyq,0.0
idjl42lbq,0.0
ic3f16030,1.0
idaz02xlq,0.0
iehm01ncq,0.0
ibeveaduq,1.0
ib91ap010,0.0
ib1b83010,0.0
ic5y20ggq,0.0
ie9604mzq,0.0
ob6i03080,0.0
icq211npq,0.0
idg265euq,0.0
idp507d6q,0.0
ibuc45erq,0.0
ie1u75040,0.0
lb8r0tesq,0.0
idi534b6q,0.0
lb4302ptq,0.0
ido94i010,0.0
ibxa79q9q,0.0
ibyt47020,1.0
ic30a3030,0.0
ibcd07040,0.0
idr0c3040,0.0
oa86030r0,0.0
ie181erjq,0.0
idgb56020,1.0
ic5la1tdq,0.0
ieh303020,0.0
j8r013010,1.0
id9919g9q,0.0
ie6z05zgq,1.0
ic6j10leq,0.0
idc93cbvq,0.0
ic6dg3l1q,0.0
icnu03030,1.0
ie9602juq,0.0
ibbz01wlq,1.0
ibld22m9q,0.0
iciid6kkq,0.0
idxr13030,1.0
ie7h13090,0.0
ibcy37f5q,0.0
ice1d1p4q,0.0
idx5a0o9q,0.0
lc1s05umq,0.0
idov1dqlq,0.0
idi159020,1.0
ibxa75l0q,0.0
idp026joq,0.0
icmd23030,0.0
ic8d01030,1.0
idb001tcq,0.0
idcc76cuq,0.0
ibl709bqq,1.0
ibsl22010,0.0
idgg4a010,1.0
ic8k02ofq,0.0
icn648020,1.0
iehl08uyq,0.0
ib2k0tbjq,0.0
o5h905n8q,0.0
ibht13sfq,0.0
idvz24c8q,0.0
idgf02o2q,0.0
j8hm06kaq,0.0
ibdz12040,1.0
idgb41020,1.0
ibxa72iwq,0.0
icvz89ypq,1.0
icpf18f1q,0.0
ib3w63010,0.0
ie1b20fkq,0.0
ie1h33tmq,0.0
o5co02020,0.0
o53316010,0.0
idb7c4v6q,0.0
j8i0a5llq,1.0
idx5a6zgq,0.0
icg6cq010,0.0
o48b95010,0.0
iboi6mucq,1.0
ic6xdwb0q,0.0
o48103080,0.0
idl812020,1.0
j8c1070g0,0.0
icq924010,0.0
ido517010,0.0
ief709e2q,0.0
iac546ulq,0.0
ie1s07020,0.0
ibtm9dw6q,1.0
ibeyb3020,1.0
ib4w02fxq,0.0
iec303040,0.0
idp1c3w2q,0.0
idr902020,1.0
o4dv03090,0.0
iblc05cjq,0.0
ibxj04o2q,0.0
jcat05010,1.0
iblc23c5q,0.0
iciu19irq,0.0
icok16jeq,0.0
idw802htq,0.0
idwg1p010,0.0
idov96u8q,0.0
iduy08tqq,0.0
icyr0m030,0.0
ibu922010,0.0
idp101i8q,0.0
ie6z10dgq,1.0
ids0h0050,0.0
ibfe14040,1.0
icwz13020,1.0
iduv09030,0.0
idp626n4q,0.0
idj303h6q,0.0
iefk11hoq,0.0
o6fn010g0,0.0
iciid3ieq,0.0
ib2e02z2q,0.0
id3m02snq,0.0
icwz01020,1.0
icmd25exq,0.0
idov56mzq,0.0
id0d32xnq,0.0
ic1rd9010,0.0
icgy03htq,0.0
obri22030,0.0
ic3w02l9q,0.0
idj603eiq,0.0
idms04isq,0.0
ibol04evq,0.0
ib91nm010,0.0
ic5p030f0,0.0
ie180qkyq,0.0
ic4316eeq,0.0
ic3m17lxq,0.0
icpg11baq,0.0
ibf5b3030,1.0
ib91is010,0.0
icwz05020,1.0
laa005laq,0.0
lbji05pnq,0.0
iciic0a3q,0.0
iaau51020,0.0
idms21h5q,0.0
icpf30gvq,0.0
ie1c19ztq,0.0
iblb8fzqq,0.0
ie0d52z5q,0.0
ie1u92020,0.0
ib912dfuq,0.0
id0o39ddq,0.0
ibu9cos6q,0.0
j8q906060,0.0
ice022cyq,0.0
ibld37hlq,0.0
ib91mo010,0.0
ic7y01040,1.0
odqf01bwq,0.0
ibyt07020,1.0
iefkw1shq,0.0
ic6j12k4q,0.0
ie3o01040,1.0
icqa4dfrq,0.0
iehc13wjq,1.0
iegg03yvq,0.0
idcj13xlq,0.0
j8ig05rtq,0.0
iac773diq,0.0
idan26020,1.0
ibol02bxq,0.0
idnza3tqq,0.0
ic6dd3y5q,0.0
ib2w05030,1.0
idy62wahq,0.0
ice603ppq,0.0
o5g301030,0.0
ie2u05020,1.0
ibbsq1h6q,0.0
id9o30b4q,0.0
ibbs26ccq,0.0
icgy22obq,0.0
idut1en9q,0.0
idy60qi3q,0.0
icbr07050,1.0
icat05040,0.0
ib919zk6q,0.0
j8v6070g0,0.0
idcd08ugq,0.0
iehl05pwq,0.0
idwc35oyq,0.0
iboi4bz1q,1.0
idpyc4feq,0.0
ids0a0cwq,0.0
ie192p010,0.0
lb6b07y9q,0.0
ideg22fbq,1.0
ie0l54g9q,0.0
ib91j1umq,0.0
iblj95hkq,0.0
ibfy01akq,0.0
ibct1ormq,0.0
ie379ag5q,0.0
idx5a4itq,0.0
iac769t4q,0.0
ie6x47etq,0.0
ic4302waq,0.0
ibch01uaq,0.0
idy63capq,0.0
idb711osq,0.0
icwy08q0q,0.0
icgy01b9q,0.0
icok39moq,0.0
ib919gbsq,0.0
idox05phq,0.0
iegj18010,0.0
id7643010,1.0
icjl10030,1.0
id7e10040,1.0
idb847pmq,0.0
ie1u0k050,0.0
idy63hdaq,0.0
ib2k47pcq,0.0
ibld0nbiq,0.0
icr403p1q,0.0
id2f41inq,0.0
o5fx1d030,0.0
icb007020,1.0
idp518a9q,0.0
j8bt04010,0.0
icn809wyq,1.0
j8q9020z0,0.0
idpyd1tsq,0.0
ibjda3mxq,0.0
id0i0zazq,0.0
ibuc45epq,0.0
idnz03k2q,0.0
icz608010,1.0
id6e03090,1.0
ib3903050,1.0
ids0b1uyq,0.0
ib9141mjq,0.0
j8i0cyjjq,1.0
icd005leq,0.0
ieag86qlq,0.0
id0k0b010,0.0
ibct0okyq,0.0
ic6daei9q,0.0
idy668raq,0.0
ib9j13f2q,0.0
lboz11xrq,0.0
icph9d010,1.0
idg225m9q,0.0
idca60010,0.0
ib2s33hoq,0.0
ibu9q9010,0.0
ibxa76h3q,0.0
ibxa76h9q,0.0
oc3601040,0.0
o5fx6l030,0.0
ic3505010,1.0
icqa2z010,0.0
o3sk01miq,0.0
ic7485maq,0.0
iaaub10b0,0.0
ie0l06ntq,0.0
ido93w010,0.0
idi501rvq,0.0
icm902030,1.0
icwz16020,1.0
ic5m25010,0.0
ic4301brq,0.0
ibwb03ouq,1.0
ib3bca010,1.0
lboz2newq,0.0
ibh725w5q,0.0
ib915m010,0.0
ibct0wkfq,0.0
ibuc02010,0.0
idxo06020,1.0
ibu99z010,0.0
ibu530saq,0.0
ibzc15o0q,0.0
lbiy97z9q,0.0
idot21010,0.0
id8j02akq,0.0
ibht02v5q,0.0
ibct0ctdq,0.0
iedk43bfq,0.0
icc210040,0.0
idt401o0q,0.0
ibcd67070,0.0
idgga4010,1.0
idw1030c0,0.0
ict708nsq,0.0
ibbsf5020,0.0
o5cx020a0,0.0
ibf103030,1.0
lce406zlq,0.0
ic3t4fkwq,1.0
ics490bpq,0.0
id0p12070,0.0
ieag0vcfq,0.0
j8i0anilq,1.0
idy60ktvq,0.0
ibc307t4q,1.0
icv101030,1.0
ic0q01080,0.0
icmdr3090,0.0
ibu975010,0.0
icqr31rgq,0.0
ibf016040,1.0
ibm602pyq,0.0
ib5t23060,1.0
idvz10qbq,0.0
o5fx4r030,0.0
lbo2dkkuq,0.0
id9919gbq,0.0
idnz03qmq,0.0
ic0572z2q,1.0
icxl01g0q,0.0
icfcbv010,0.0
ibu907010,0.0
id9h02ibq,0.0
ie4a02scq,0.0
id1x11w8q,1.0
idl004ibq,0.0
o59p04010,0.0
ib2k95nnq,0.0
j8rl10010,0.0
ib5s07070,1.0
ic5m3f010,0.0
o49q01010,0.0
icpw57qiq,0.0
icir02c6q,0.0
ibffa8l5q,1.0
lb8s7tfvq,0.0
ibbu01acq,0.0
icyr0c010,0.0
id0v07j7q,0.0
ie8609k4q,0.0
ibu96z010,0.0
o5fx6f040,0.0
icnp12010,1.0
idp609m6q,0.0
idnzk3iiq,0.0
ie1982010,0.0
la9x22gcq,0.0
iega01010,0.0
iac515asq,0.0
icpf27dpq,0.0
id0i61010,0.0
